<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
30/09/20,05:00,1899.8000000,1903.4000000,1898.0000000,1899.6000000,8750
30/09/20,06:00,1899.7000000,1901.9000000,1898.0000000,1898.4000000,6154
30/09/20,07:00,1898.4000000,1898.6000000,1892.6000000,1894.7000000,7375
30/09/20,08:00,1894.6000000,1896.7000000,1892.8000000,1895.9000000,3068
30/09/20,09:00,1895.9000000,1898.0000000,1893.5000000,1893.5000000,3600
30/09/20,10:00,1893.4000000,1895.0000000,1888.5000000,1893.9000000,8016
30/09/20,11:00,1893.8000000,1895.2000000,1888.6000000,1892.4000000,7465
30/09/20,12:00,1892.5000000,1894.0000000,1887.1000000,1888.2000000,6061
30/09/20,13:00,1888.2000000,1889.9000000,1885.8000000,1889.8000000,6820
30/09/20,14:00,1889.8000000,1893.8000000,1887.1000000,1890.7000000,6423
30/09/20,15:00,1890.8000000,1892.2000000,1888.0000000,1889.4000000,4410
30/09/20,16:00,1889.4000000,1906.6000000,1887.3000000,1901.2000000,27902
30/09/20,17:00,1901.3000000,1902.4000000,1885.9000000,1890.0000000,32289
30/09/20,18:00,1890.0000000,1897.8000000,1888.4000000,1897.5000000,31280
30/09/20,19:00,1897.5000000,1908.2000000,1896.3000000,1901.2000000,29613
30/09/20,20:00,1901.1000000,1903.6000000,1898.1000000,1903.2000000,16159
30/09/20,21:00,1903.1000000,1903.1000000,1892.2000000,1898.1000000,21269
30/09/20,22:00,1898.2000000,1900.3000000,1892.0000000,1895.3000000,11456
30/09/20,23:00,1895.4000000,1896.1000000,1890.6000000,1891.5000000,9297
01/10/20,00:00,1891.5000000,1893.0000000,1889.4000000,1890.9000000,2205
01/10/20,02:00,1891.2000000,1894.1000000,1890.2000000,1894.1000000,1221
01/10/20,03:00,1894.1000000,1894.1000000,1892.3000000,1893.2000000,1034
01/10/20,04:00,1893.2000000,1893.8000000,1890.0000000,1890.5000000,2509
01/10/20,05:00,1890.6000000,1896.9000000,1890.5000000,1893.5000000,4287
01/10/20,06:00,1893.5000000,1897.8000000,1893.5000000,1897.6000000,2673
01/10/20,07:00,1897.6000000,1898.0000000,1896.3000000,1897.4000000,1620
01/10/20,08:00,1897.4000000,1901.3000000,1896.9000000,1899.6000000,2408
01/10/20,09:00,1899.7000000,1900.5000000,1897.9000000,1898.4000000,2459
01/10/20,10:00,1898.6000000,1905.4000000,1898.4000000,1901.8000000,7299
01/10/20,11:00,1901.7000000,1905.6000000,1900.0000000,1902.4000000,9345
01/10/20,12:00,1902.5000000,1902.9000000,1898.2000000,1899.9000000,5640
01/10/20,13:00,1899.8000000,1903.6000000,1898.5000000,1902.9000000,5310
01/10/20,14:00,1902.8000000,1903.5000000,1900.3000000,1901.6000000,4590
01/10/20,15:00,1901.4000000,1908.0000000,1900.3000000,1905.8000000,11009
01/10/20,16:00,1905.8000000,1915.3000000,1902.2000000,1909.5000000,25525
01/10/20,17:00,1909.6000000,1912.4000000,1905.6000000,1908.3000000,21956
01/10/20,18:00,1908.4000000,1911.3000000,1901.6000000,1910.2000000,27900
01/10/20,19:00,1910.2000000,1917.9000000,1910.2000000,1916.8000000,25199
01/10/20,20:00,1916.7000000,1917.2000000,1912.1000000,1914.3000000,25003
01/10/20,21:00,1914.3000000,1917.4000000,1911.3000000,1912.0000000,25054
01/10/20,22:00,1912.1000000,1915.9000000,1910.1000000,1915.6000000,22966
01/10/20,23:00,1915.6000000,1916.5000000,1909.8000000,1910.1000000,15850
02/10/20,00:00,1910.0000000,1913.3000000,1909.7000000,1911.7000000,4420
02/10/20,02:00,1911.0000000,1913.6000000,1910.1000000,1911.5000000,1534
02/10/20,03:00,1911.6000000,1911.7000000,1908.9000000,1909.6000000,1264
02/10/20,04:00,1909.5000000,1909.7000000,1905.0000000,1906.1000000,4133
02/10/20,05:00,1906.1000000,1907.1000000,1902.7000000,1903.2000000,3589
02/10/20,06:00,1903.2000000,1903.6000000,1896.5000000,1898.6000000,7648
02/10/20,07:00,1898.6000000,1901.0000000,1897.1000000,1899.6000000,3244
02/10/20,08:00,1899.5000000,1901.1000000,1895.7000000,1896.6000000,3577
02/10/20,09:00,1896.8000000,1915.1000000,1895.2000000,1910.9000000,19619
02/10/20,10:00,1911.1000000,1923.6000000,1911.1000000,1918.8000000,16009
02/10/20,11:00,1918.7000000,1921.5000000,1913.1000000,1915.4000000,10947
02/10/20,12:00,1915.4000000,1918.7000000,1910.6000000,1911.5000000,7971
02/10/20,13:00,1911.6000000,1916.6000000,1910.9000000,1913.9000000,6003
02/10/20,14:00,1913.7000000,1915.8000000,1912.2000000,1914.1000000,5046
02/10/20,15:00,1914.1000000,1916.1000000,1912.2000000,1913.9000000,5310
02/10/20,16:00,1913.9000000,1918.0000000,1910.8000000,1917.4000000,18489
02/10/20,17:00,1917.4000000,1917.6000000,1902.5000000,1908.3000000,28356
02/10/20,18:00,1908.2000000,1912.9000000,1905.6000000,1909.1000000,16767
02/10/20,19:00,1909.1000000,1915.5000000,1905.2000000,1906.2000000,16002
02/10/20,20:00,1906.2000000,1911.3000000,1904.0000000,1906.8000000,11081
02/10/20,21:00,1906.6000000,1908.6000000,1903.5000000,1905.8000000,9488
02/10/20,22:00,1905.7000000,1909.5000000,1905.7000000,1908.7000000,5506
02/10/20,23:00,1908.9000000,1910.0000000,1906.5000000,1906.7000000,5043
03/10/20,00:00,1906.7000000,1907.2000000,1902.4000000,1904.1000000,1914
05/10/20,02:00,1910.9000000,1910.9000000,1902.6000000,1905.1000000,3893
05/10/20,03:00,1905.2000000,1909.6000000,1904.4000000,1908.0000000,2066
05/10/20,04:00,1908.1000000,1908.3000000,1903.7000000,1906.2000000,2928
05/10/20,05:00,1906.0000000,1906.5000000,1903.0000000,1906.2000000,2774
05/10/20,06:00,1906.0000000,1906.5000000,1902.7000000,1904.2000000,2879
05/10/20,07:00,1904.2000000,1904.2000000,1896.5000000,1897.3000000,6234
05/10/20,08:00,1897.4000000,1898.9000000,1896.0000000,1897.7000000,3382
05/10/20,09:00,1897.7000000,1899.9000000,1896.8000000,1899.6000000,2845
05/10/20,10:00,1899.5000000,1899.6000000,1895.6000000,1897.8000000,5085
05/10/20,11:00,1897.7000000,1898.2000000,1891.2000000,1896.8000000,12790
05/10/20,12:00,1896.7000000,1903.2000000,1896.1000000,1902.6000000,6641
05/10/20,13:00,1902.6000000,1906.5000000,1901.9000000,1905.4000000,7763
05/10/20,14:00,1905.4000000,1905.5000000,1902.5000000,1904.9000000,4360
05/10/20,15:00,1904.9000000,1908.0000000,1903.2000000,1906.8000000,5972
05/10/20,16:00,1906.9000000,1913.9000000,1906.7000000,1912.1000000,13843
05/10/20,17:00,1912.5000000,1916.4000000,1911.0000000,1915.0000000,16563
05/10/20,18:00,1914.9000000,1924.9000000,1914.0000000,1923.0000000,35239
05/10/20,19:00,1923.0000000,1923.1000000,1917.5000000,1919.4000000,15917
05/10/20,20:00,1919.3000000,1922.6000000,1916.9000000,1921.5000000,7915
05/10/20,21:00,1921.5000000,1921.7000000,1919.0000000,1920.4000000,5814
05/10/20,22:00,1920.4000000,1920.4000000,1918.0000000,1919.1000000,3182
05/10/20,23:00,1919.1000000,1919.3000000,1916.2000000,1916.6000000,3695
06/10/20,00:00,1916.4000000,1919.9000000,1916.4000000,1918.6000000,1786
06/10/20,02:00,1917.8000000,1918.8000000,1916.7000000,1917.8000000,1286
06/10/20,03:00,1917.9000000,1919.1000000,1916.7000000,1918.3000000,1142
06/10/20,04:00,1918.2000000,1919.9000000,1916.9000000,1919.9000000,2498
06/10/20,05:00,1919.8000000,1920.4000000,1914.6000000,1915.8000000,3782
06/10/20,06:00,1916.0000000,1916.4000000,1913.4000000,1915.3000000,2413
06/10/20,07:00,1915.2000000,1917.5000000,1914.7000000,1917.0000000,2457
06/10/20,08:00,1917.0000000,1917.6000000,1914.7000000,1917.3000000,2091
06/10/20,09:00,1917.2000000,1917.5000000,1915.0000000,1916.0000000,1762
06/10/20,10:00,1915.9000000,1917.2000000,1913.9000000,1916.4000000,3214
06/10/20,11:00,1916.3000000,1921.0000000,1913.3000000,1914.5000000,9771
06/10/20,12:00,1914.4000000,1916.1000000,1910.8000000,1914.7000000,7481
06/10/20,13:00,1914.7000000,1919.4000000,1913.9000000,1917.8000000,6181
06/10/20,14:00,1917.8000000,1919.1000000,1916.4000000,1918.3000000,4428
06/10/20,15:00,1918.3000000,1924.0000000,1917.6000000,1923.1000000,9333
06/10/20,16:00,1923.1000000,1925.8000000,1917.3000000,1920.9000000,18009
06/10/20,17:00,1921.0000000,1927.0000000,1916.8000000,1919.9000000,21354
06/10/20,18:00,1919.9000000,1923.6000000,1915.6000000,1915.8000000,23613
06/10/20,19:00,1915.9000000,1918.0000000,1906.0000000,1906.7000000,19647
06/10/20,20:00,1906.6000000,1910.9000000,1905.0000000,1908.8000000,12222
06/10/20,21:00,1908.7000000,1909.6000000,1902.9000000,1905.2000000,9963
06/10/20,22:00,1905.3000000,1911.4000000,1895.6000000,1902.0000000,14966
06/10/20,23:00,1901.7000000,1901.8000000,1890.3000000,1891.9000000,22396
07/10/20,00:00,1891.8000000,1893.2000000,1878.2000000,1881.7000000,10226
07/10/20,02:00,1882.6000000,1884.8000000,1878.7000000,1880.2000000,4106
07/10/20,03:00,1880.1000000,1885.1000000,1879.9000000,1884.6000000,2685
07/10/20,04:00,1884.6000000,1885.4000000,1880.9000000,1883.3000000,3618
07/10/20,05:00,1883.3000000,1884.9000000,1877.1000000,1883.2000000,5056
07/10/20,06:00,1883.3000000,1886.1000000,1882.3000000,1885.1000000,3338
07/10/20,07:00,1885.1000000,1888.2000000,1883.4000000,1886.8000000,3124
07/10/20,08:00,1887.0000000,1887.9000000,1885.8000000,1886.5000000,1990
07/10/20,09:00,1886.6000000,1891.0000000,1885.6000000,1889.9000000,4148
07/10/20,10:00,1889.6000000,1898.4000000,1888.7000000,1898.1000000,8213
07/10/20,11:00,1898.0000000,1902.4000000,1893.6000000,1896.7000000,15072
07/10/20,12:00,1896.9000000,1898.6000000,1892.9000000,1893.5000000,6913
07/10/20,13:00,1893.5000000,1893.6000000,1889.8000000,1891.7000000,6815
07/10/20,14:00,1891.7000000,1892.8000000,1889.1000000,1889.2000000,5006
07/10/20,15:00,1889.2000000,1892.4000000,1885.6000000,1892.1000000,10050
07/10/20,16:00,1892.0000000,1895.9000000,1889.9000000,1893.8000000,12846
07/10/20,17:00,1893.7000000,1894.4000000,1885.8000000,1886.4000000,21426
07/10/20,18:00,1886.3000000,1888.7000000,1881.8000000,1886.8000000,24070
07/10/20,19:00,1886.9000000,1892.2000000,1886.7000000,1888.8000000,13809
07/10/20,20:00,1888.9000000,1890.4000000,1883.6000000,1889.7000000,9763
07/10/20,21:00,1889.7000000,1891.9000000,1887.8000000,1888.4000000,7581
07/10/20,22:00,1888.3000000,1891.0000000,1888.2000000,1888.7000000,4267
07/10/20,23:00,1888.6000000,1890.8000000,1888.2000000,1890.2000000,3034
08/10/20,00:00,1890.2000000,1892.1000000,1889.5000000,1890.5000000,1450
08/10/20,02:00,1890.6000000,1891.6000000,1890.0000000,1890.7000000,679
08/10/20,03:00,1890.6000000,1891.8000000,1889.9000000,1890.4000000,848
08/10/20,04:00,1890.4000000,1890.5000000,1887.1000000,1889.7000000,2285
08/10/20,05:00,1889.8000000,1892.4000000,1886.9000000,1891.7000000,3315
08/10/20,06:00,1891.7000000,1891.9000000,1888.9000000,1890.7000000,1974
08/10/20,07:00,1890.8000000,1890.9000000,1886.4000000,1888.3000000,2440
08/10/20,08:00,1888.2000000,1889.7000000,1887.4000000,1888.8000000,1192
08/10/20,09:00,1888.9000000,1893.7000000,1888.7000000,1892.4000000,3462
08/10/20,10:00,1892.4000000,1898.9000000,1890.8000000,1898.6000000,9433
08/10/20,11:00,1898.7000000,1899.8000000,1894.2000000,1895.1000000,9148
08/10/20,12:00,1895.1000000,1897.3000000,1894.3000000,1896.4000000,4645
08/10/20,13:00,1896.4000000,1897.4000000,1894.3000000,1896.9000000,3841
08/10/20,14:00,1896.9000000,1899.1000000,1895.6000000,1898.0000000,5352
08/10/20,15:00,1898.1000000,1898.4000000,1894.4000000,1896.7000000,5349
08/10/20,16:00,1896.6000000,1904.9000000,1895.3000000,1903.4000000,21942
08/10/20,17:00,1903.4000000,1905.3000000,1898.5000000,1898.7000000,18925
08/10/20,18:00,1898.6000000,1898.9000000,1887.1000000,1889.9000000,33250
08/10/20,19:00,1889.9000000,1894.4000000,1889.5000000,1892.6000000,10859
08/10/20,20:00,1892.7000000,1894.3000000,1888.7000000,1889.0000000,6632
08/10/20,21:00,1889.0000000,1897.2000000,1885.3000000,1896.4000000,20062
08/10/20,22:00,1896.5000000,1897.6000000,1894.7000000,1897.1000000,3364
08/10/20,23:00,1897.1000000,1898.5000000,1896.3000000,1898.3000000,2938
09/10/20,00:00,1898.2000000,1899.1000000,1897.2000000,1898.3000000,1540
09/10/20,02:00,1898.4000000,1901.3000000,1898.0000000,1900.7000000,1791
09/10/20,03:00,1900.8000000,1901.3000000,1899.4000000,1899.6000000,1043
09/10/20,04:00,1899.3000000,1904.2000000,1899.3000000,1904.0000000,3676
09/10/20,05:00,1904.0000000,1911.8000000,1904.0000000,1911.7000000,11731
09/10/20,06:00,1911.7000000,1915.3000000,1910.4000000,1915.1000000,6944
09/10/20,07:00,1915.1000000,1917.5000000,1914.7000000,1915.7000000,5676
09/10/20,08:00,1915.7000000,1916.3000000,1913.6000000,1913.6000000,2340
09/10/20,09:00,1913.6000000,1916.6000000,1912.6000000,1912.7000000,4847
09/10/20,10:00,1912.8000000,1913.1000000,1910.4000000,1912.6000000,6541
09/10/20,11:00,1912.6000000,1918.4000000,1912.5000000,1918.1000000,7474
09/10/20,12:00,1918.0000000,1922.0000000,1918.0000000,1920.6000000,9551
09/10/20,13:00,1920.7000000,1920.9000000,1917.1000000,1919.4000000,7216
09/10/20,14:00,1919.2000000,1923.8000000,1918.2000000,1921.4000000,6448
09/10/20,15:00,1921.4000000,1923.1000000,1917.7000000,1918.4000000,6225
09/10/20,16:00,1918.4000000,1928.7000000,1918.3000000,1926.9000000,21174
09/10/20,17:00,1926.8000000,1930.6000000,1921.9000000,1929.2000000,28400
09/10/20,18:00,1929.1000000,1935.8000000,1928.2000000,1932.4000000,27441
09/10/20,19:00,1932.3000000,1933.7000000,1925.4000000,1926.0000000,17328
09/10/20,20:00,1925.8000000,1932.0000000,1924.9000000,1929.3000000,15492
09/10/20,21:00,1929.2000000,1931.6000000,1925.7000000,1930.4000000,11652
09/10/20,22:00,1930.5000000,1935.8000000,1930.0000000,1934.4000000,9258
09/10/20,23:00,1934.3000000,1934.8000000,1932.1000000,1934.5000000,4650
10/10/20,00:00,1934.6000000,1936.8000000,1933.5000000,1936.3000000,3135
12/10/20,02:00,1935.0000000,1937.0000000,1932.4000000,1935.2000000,3407
12/10/20,03:00,1935.2000000,1939.4000000,1934.3000000,1935.1000000,4340
12/10/20,04:00,1934.8000000,1934.8000000,1928.8000000,1930.4000000,6154
12/10/20,05:00,1930.4000000,1935.9000000,1927.0000000,1933.2000000,10842
12/10/20,06:00,1933.3000000,1933.9000000,1930.0000000,1933.3000000,4505
12/10/20,07:00,1933.3000000,1935.4000000,1931.5000000,1933.4000000,2828
12/10/20,08:00,1933.5000000,1936.4000000,1933.1000000,1934.5000000,2743
12/10/20,09:00,1934.5000000,1938.0000000,1934.0000000,1936.5000000,4965
12/10/20,10:00,1936.5000000,1937.6000000,1930.5000000,1931.4000000,7278
12/10/20,11:00,1931.4000000,1933.3000000,1928.9000000,1931.4000000,6940
12/10/20,12:00,1931.5000000,1931.8000000,1928.0000000,1929.4000000,5064
12/10/20,13:00,1929.4000000,1929.6000000,1924.3000000,1927.9000000,8323
12/10/20,14:00,1927.9000000,1929.4000000,1925.9000000,1925.9000000,4138
12/10/20,15:00,1925.9000000,1930.5000000,1923.8000000,1930.1000000,5922
12/10/20,16:00,1930.1000000,1934.8000000,1927.7000000,1931.1000000,11980
12/10/20,17:00,1931.0000000,1931.0000000,1924.6000000,1929.8000000,17075
12/10/20,18:00,1929.8000000,1932.0000000,1924.0000000,1929.5000000,17704
12/10/20,19:00,1929.5000000,1929.7000000,1925.0000000,1928.4000000,8527
12/10/20,20:00,1928.3000000,1931.4000000,1927.1000000,1930.4000000,5657
12/10/20,21:00,1930.5000000,1931.0000000,1927.3000000,1928.5000000,5939
12/10/20,22:00,1928.4000000,1928.8000000,1925.1000000,1927.7000000,4623
12/10/20,23:00,1927.7000000,1929.0000000,1927.1000000,1928.1000000,3105
13/10/20,00:00,1928.1000000,1928.2000000,1926.4000000,1927.3000000,1366
13/10/20,02:00,1927.3000000,1929.1000000,1927.2000000,1928.7000000,928
13/10/20,03:00,1928.7000000,1930.2000000,1928.4000000,1929.8000000,1490
13/10/20,04:00,1929.8000000,1929.8000000,1922.6000000,1926.2000000,5973
13/10/20,05:00,1926.2000000,1926.2000000,1921.4000000,1921.5000000,6258
13/10/20,06:00,1921.5000000,1921.9000000,1915.2000000,1917.6000000,10148
13/10/20,07:00,1917.5000000,1917.7000000,1915.5000000,1916.3000000,3633
13/10/20,08:00,1916.2000000,1917.6000000,1915.2000000,1917.3000000,3090
13/10/20,09:00,1917.3000000,1922.0000000,1916.2000000,1919.9000000,6787
13/10/20,10:00,1920.0000000,1923.6000000,1918.5000000,1920.9000000,7104
13/10/20,11:00,1921.0000000,1925.5000000,1918.7000000,1923.2000000,8250
13/10/20,12:00,1923.2000000,1930.6000000,1922.4000000,1928.2000000,9494
13/10/20,13:00,1928.2000000,1929.5000000,1925.6000000,1926.2000000,6015
13/10/20,14:00,1926.2000000,1927.2000000,1924.9000000,1926.3000000,4258
13/10/20,15:00,1926.4000000,1928.1000000,1923.8000000,1925.2000000,7644
13/10/20,16:00,1925.3000000,1929.6000000,1913.2000000,1913.5000000,27114
13/10/20,17:00,1913.6000000,1913.6000000,1896.0000000,1899.5000000,56334
13/10/20,18:00,1899.4000000,1899.6000000,1889.3000000,1895.6000000,38623
13/10/20,19:00,1895.6000000,1899.5000000,1893.3000000,1898.3000000,18234
13/10/20,20:00,1898.3000000,1898.3000000,1893.0000000,1894.4000000,10141
13/10/20,21:00,1894.4000000,1896.4000000,1891.1000000,1893.6000000,11381
13/10/20,22:00,1893.6000000,1898.5000000,1892.2000000,1897.9000000,6283
13/10/20,23:00,1897.9000000,1898.3000000,1895.6000000,1896.1000000,4045
14/10/20,00:00,1896.0000000,1897.0000000,1894.0000000,1894.5000000,1954
14/10/20,02:00,1895.4000000,1896.7000000,1894.8000000,1895.5000000,1062
14/10/20,03:00,1895.5000000,1896.6000000,1894.3000000,1896.5000000,1238
14/10/20,04:00,1896.5000000,1897.3000000,1893.3000000,1894.6000000,4002
14/10/20,05:00,1894.6000000,1895.6000000,1885.0000000,1893.2000000,13997
14/10/20,06:00,1893.2000000,1898.7000000,1892.9000000,1898.5000000,6401
14/10/20,07:00,1898.5000000,1900.8000000,1897.3000000,1898.8000000,4450
14/10/20,08:00,1898.9000000,1900.6000000,1897.2000000,1897.6000000,2794
14/10/20,09:00,1897.6000000,1899.1000000,1895.6000000,1898.5000000,3346
14/10/20,10:00,1898.4000000,1901.9000000,1897.3000000,1900.7000000,5491
14/10/20,11:00,1900.7000000,1901.3000000,1896.5000000,1899.0000000,6267
14/10/20,12:00,1899.0000000,1903.8000000,1899.0000000,1902.5000000,5911
14/10/20,13:00,1902.5000000,1904.0000000,1898.7000000,1901.6000000,6471
14/10/20,14:00,1901.6000000,1903.3000000,1897.8000000,1902.1000000,6023
14/10/20,15:00,1902.1000000,1906.5000000,1901.2000000,1903.4000000,7169
14/10/20,16:00,1903.4000000,1913.7000000,1901.8000000,1912.0000000,20299
14/10/20,17:00,1911.9000000,1917.5000000,1908.6000000,1916.8000000,24886
14/10/20,18:00,1916.8000000,1917.2000000,1910.3000000,1911.4000000,18146
14/10/20,19:00,1911.4000000,1916.2000000,1906.7000000,1907.2000000,15507
14/10/20,20:00,1907.2000000,1908.7000000,1904.0000000,1905.4000000,13711
14/10/20,21:00,1905.3000000,1908.3000000,1905.2000000,1906.9000000,7216
14/10/20,22:00,1906.9000000,1907.7000000,1904.4000000,1906.6000000,3197
14/10/20,23:00,1906.6000000,1908.4000000,1902.9000000,1902.9000000,4134
15/10/20,00:00,1902.9000000,1906.3000000,1902.9000000,1905.5000000,1765
15/10/20,02:00,1906.0000000,1906.9000000,1902.5000000,1903.4000000,1990
15/10/20,03:00,1903.4000000,1904.6000000,1901.1000000,1902.4000000,1453
15/10/20,04:00,1902.4000000,1904.6000000,1898.3000000,1900.0000000,4000
15/10/20,05:00,1899.9000000,1901.8000000,1895.2000000,1901.3000000,8549
15/10/20,06:00,1901.3000000,1902.5000000,1897.2000000,1898.4000000,3542
15/10/20,07:00,1898.4000000,1901.8000000,1896.8000000,1901.7000000,2730
15/10/20,08:00,1901.8000000,1905.3000000,1900.5000000,1904.5000000,2642
15/10/20,09:00,1904.4000000,1905.4000000,1901.8000000,1902.4000000,3068
15/10/20,10:00,1902.3000000,1904.2000000,1899.9000000,1902.0000000,6484
15/10/20,11:00,1902.0000000,1908.2000000,1900.2000000,1906.5000000,9627
15/10/20,12:00,1906.6000000,1907.0000000,1895.8000000,1898.0000000,13018
15/10/20,13:00,1897.9000000,1900.3000000,1893.2000000,1899.8000000,11936
15/10/20,14:00,1899.9000000,1901.1000000,1895.9000000,1900.4000000,6964
15/10/20,15:00,1900.4000000,1901.4000000,1894.6000000,1894.9000000,7674
15/10/20,16:00,1894.8000000,1900.6000000,1892.7000000,1898.8000000,18519
15/10/20,17:00,1898.9000000,1906.6000000,1894.9000000,1899.3000000,29142
15/10/20,18:00,1899.2000000,1905.3000000,1895.3000000,1903.8000000,24754
15/10/20,19:00,1903.8000000,1910.9000000,1903.2000000,1907.8000000,19110
15/10/20,20:00,1907.8000000,1908.9000000,1905.6000000,1907.6000000,6652
15/10/20,21:00,1907.6000000,1912.2000000,1906.5000000,1909.4000000,7684
15/10/20,22:00,1909.4000000,1911.6000000,1908.3000000,1910.2000000,4084
15/10/20,23:00,1910.2000000,1913.0000000,1909.3000000,1911.3000000,4541
16/10/20,00:00,1911.3000000,1913.2000000,1911.1000000,1912.9000000,2023
16/10/20,02:00,1912.7000000,1913.7000000,1911.3000000,1911.5000000,1341
