,ent_rate4,value__sum_values,"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",value__mean_n_absolute_max__number_of_maxima_7,value__quantile__q_0.1,value__cid_ce__normalize_True,value__variation_coefficient,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40"
Q18682,2.139592944403087,387013.0734398118,4342039.512566023,-219.85192383502624,2189954.8177781864,11.0,11431.958070804028,1077.864523821849,7.448888319807952,0.6424790711969621,-0.2089186490631829,0.1226624962275479
Q18683,2.5058143678016123,117186.61348228832,36856.40575184895,68.33245806736353,44587.522469529504,11.0,3429.3182477742603,474.9959113594191,5.823498207831303,0.695527489048407,0.2070196808318126,0.1641007616891852
Q18684,2.32758692899212,384291.85,11447999.405406484,118.91333333333336,10787680.088799996,12.0,12982.67,763.8520000000001,9.116818181810034,0.7419943609443599,0.1367995727934913,0.07925399366443
Q18685,1.4714376807479979,442060.74,477746.08137533895,213.82888888888888,838071.2636960008,12.0,8971.36,3318.672,7.434767951317918,0.3163939429569783,0.1565201438718015,0.0675820285642363
Q18686,2.369276183337226,186111.6877974636,342125.4094350396,115.57146207867238,262893.41302760184,11.0,4925.257943893929,1221.13728927115,5.637365924340978,0.5502170644888115,0.176587633859749,0.1679205772867905
Q18687,1.8135061225759945,274273.22800000006,104278.96067652851,73.18624,65112.41966355564,12.0,5902.21642857143,1471.5522,7.439359484892045,0.4279290828520162,0.1531666885710205,0.0926705177801186
Q18688,1.536773196261865,186009.796,3202.4158266761606,50.32773076923078,3012.8108831835875,11.0,3788.531571428571,1174.677,6.9802551279438845,0.4065363477170423,0.2889956522984067,0.1101679796213273
Q18689,1.3398201570527533,173298.504,4481.864767546894,58.56219230769232,3012.8108831835875,11.0,3788.531571428571,762.847,7.288707904462967,0.4847059990569297,0.254745783051276,0.100004984545262
Q18690,0.46202873922899984,100568.43100000004,83287.64243346125,25.69696428571429,136.4766761093743,12.0,2061.508142857143,658.378,5.944549786889146,0.4312895721022043,0.2413333543812532,0.185739184191308
Q18691,2.610248776903846,525904.8739050488,24098.93286782301,78.89863514307949,44502.51021720044,11.0,11454.03255920977,4710.612613141888,8.542978973219478,0.2864581744595735,0.0435420732523233,0.0873714339334346
Q18692,1.8890719240009295,790213.3333333336,11798.054076113933,43.37777777777798,23243.012152774994,11.0,10777.619047619071,5872.533333333336,10.158897753717277,0.2178845247780605,0.198113352747043,0.0463671811681551
Q18693,2.7034051699717354,256423.3,154828.01616395626,26.85925925925925,233715.9028402366,11.0,4832.185714285714,1061.7500000000002,8.150110433703178,0.4499558065992349,0.0686514438422018,0.0601560725428671
Q18694,2.404472276984725,281091.4,238822.0965538461,-32.666666666666686,88973.84400000006,11.0,4446.999999999999,1725.78,10.0348972500981,0.2939299913080191,-0.0588676360797023,0.0389240099252308
Q18695,2.87389733026064,653917.3598071807,403875.28713206615,260.917667416129,829682.6260361312,12.0,15466.553130162269,2656.693454608782,6.370939481888356,0.624659940743476,0.3486396679504608,0.1206626485265087
Q18696,2.265069393334712,844654.9,353253.76135887724,162.70303030303026,248026.2130795846,11.0,14306.014285714284,4823.02,6.134027198099389,0.3759094474775332,0.4032780648837027,0.0836015261668052
Q18697,2.4401775994437527,138299.01537289168,18707.464765919816,34.70352986150709,40731.12386941191,12.0,2777.290815726206,738.4287544557541,6.054684952019531,0.4696418395302698,0.3347547499016584,0.0957227387959119
Q18698,1.9055488824843836,106341.1,48852.88285141456,-26.79047619047617,63947.88244897957,12.0,1635.7857142857142,677.33,10.0462197497902,0.2650102288052611,0.2180470457926398,0.0470367489405395
Q18699,2.2428184798538613,105933.0,60755.63038548753,18.9375,9407.6875,1.0,2454.428571428572,1161.0,4.329571409306823,0.2476917222924601,-0.3852400540822642,0.2917022702797747
Q18700,0.7316996412702249,1095604.1417462064,1720.619793358502,47.10294099282412,2331.587400205497,14.0,10471.39356695577,1565.374024006536,11.33450103743218,0.4915862988806994,0.3081633376914009,0.0512491387167235
Q18701,1.628815537814079,180022.44755474752,902136.2203577774,50.359599710678765,1643246.0445399175,3.0,5608.972697452608,287.9154906567288,8.552891863099102,0.6967595040933943,0.0855300701357145,0.0818955619255612
Q18702,2.2646559963509922,586840.0,49319803.755001545,447.9166666666667,46053943.75,11.0,23114.28571428572,2280.0,11.51765376061154,0.8792216669161185,0.0390746955466197,0.0157130415321242
Q18703,2.9747802677228976,259412.25000000003,178400.96586647184,38.4904081632653,661323.9201097599,12.0,5757.702857142857,324.8,8.575038161960219,0.9301410349255268,0.2334433049029192,0.0782057832523764
Q18704,2.9455790617928166,327731.8678927163,346072.5726271186,45.63724650861101,1307948.1626547356,12.0,8162.356651221079,480.2071634845538,8.145954893449082,1.0052124396337734,0.1748461967650458,0.107970661107845
Q18705,3.271345252575621,377930.9133011,4561865.457013478,65.71601281818181,1085703.0749609373,10.0,8057.914285714287,315.78965076000003,13.931683086047109,0.7861599716256852,0.1593827066824929,0.0207918687802953
Q18706,3.0359343191381205,913238.42,397665.172944889,139.99326530612248,800179.8992001477,12.0,14967.81142857143,1450.4,9.228304097606893,0.67979091478923,0.2919982083642353,0.0748836460914879
Q18707,3.1443649824001074,1145707.190285477,1054415.786238691,172.6764176827921,2791693.040076984,12.0,21694.28799707548,2177.942627025588,8.686852540699844,0.7272579122728886,0.2055983453117237,0.1092662048778213
Q18708,2.0199921089197783,806532.0996147328,2141.5713098889,42.510464984726525,2018.6836349526625,11.0,10600.725141284029,7420.6106368768915,7.889075862705556,0.1177721803833218,0.3091970366766181,0.059529832538882
Q18709,1.0697617819255483,338694.28218562464,13299391.888007993,33.686074328266066,28473831.832893103,10.0,12039.401745980076,1872.269023455244,10.66692516016346,0.6199599065504929,-0.0445505614088568,0.0503644982280951
Q18710,2.0447198873295034,277977.68306459114,7172391.4960193895,94.22577449990818,4161600.0,0.0,8791.42857142857,1528.0000000000002,10.96657211908798,0.5538103583485366,0.0332790605978238,0.0268614106941843
Q18711,2.2847767237009697,180771.6226653577,191755.1978632866,102.95,460482.76449999993,11.0,4722.542857142857,1048.294324170641,6.986862769893403,0.4746463380044167,-0.0453793813089255,0.1698836288384346
Q18712,0.7158202687656701,172125.0240380086,237354.6069135803,86.60000000000002,340170.7550617286,2.0,4156.114285714286,1641.33624612589,8.255355832726707,0.3133362783799874,0.0033285683309248,0.0471303284383485
Q18713,1.9134225479777773,177771.6158586063,816052.4658676112,80.0437020599781,68410.03300953188,11.0,4626.686409867316,1566.926623439486,6.163394849819287,0.4127512204785961,0.0835464469631548,0.193937665222948
Q18714,2.082225622027817,595558.7294738832,382703.0951417769,190.70000000000005,296439.5161000002,11.0,12468.957142857143,5391.164359858956,8.004293970493988,0.2686807883040439,0.0513473689706959,0.0936977290217056
Q18715,2.255457490554363,73200.07043972398,26106.05573565817,34.75994785600372,18400.91146819317,11.0,1775.1625735170917,663.46262040839,6.1813474058965285,0.3730764853434323,0.0589224039180862,0.2189530094446289
Q18716,0.21279720253885656,729222.78,4156.086406657602,77.69230769230768,3740.127377514826,12.0,11700.047142857144,1098.546,8.613554495986625,0.6688022194565514,0.1921080219887918,0.0946773465218972
Q18717,0.7484232675623349,740124.22,4150.721430476199,78.17057692307691,3740.127377514826,12.0,11700.047142857144,1177.228,8.70730801852876,0.6496548729575663,0.1777240036787248,0.094923490352366
Q18718,0.3205072619603083,189553.117,444.50225932752807,15.66751020408163,471.5469635399416,12.0,2537.5627142857143,436.3464,9.416162387526514,0.5050028585793935,0.1689789286776861,0.0795596318163642
Q18719,0.14601986387133098,262253.823,316.4529845237762,20.96750793650793,540.2104912486975,12.0,3706.5342857142855,197.05,10.295871185369109,0.7442402901831618,0.3113749252973854,0.0675063162492357
Q18720,0.1527989695503292,267254.98899999994,516.8753693177501,19.20506349206349,540.2104912486975,12.0,3706.5342857142855,120.4638,10.636355591064357,0.7323366489518403,0.2666106862211458,0.0690434304116741
Q18721,2.073773670389967,1485456.04,13521.84552812945,91.03603174603174,22180.850585431846,12.0,19522.71285714285,1286.268,10.516228367059464,0.688405724636945,0.2731737429417773,0.0788055642907082
Q18722,2.073773670389967,1498213.8299999998,16431.71779114637,86.19396825396824,22180.850585431846,12.0,19522.71285714285,1204.638,10.632421797784112,0.6816330997306826,0.2573416850069458,0.0805367935103783
Q18723,3.399786475804393,300099.04500000004,34649.964783507334,47.98852631578946,74644.29252234696,11.0,5711.175857142857,213.5446,8.421819609989898,0.918603200103534,0.3572583925683746,0.0955339565427806
Q18724,3.05641922156454,176870.9709,4701.052982840448,21.010080357142865,11835.379834001304,11.0,2808.3026142857148,291.9498,9.063150732562107,0.7010336132963085,0.316962974677341,0.0736309463686442
Q18725,1.833013831411004,453630.9767466781,250692.39801462847,18.4573270582591,609209.7080404641,11.0,7800.261892324093,498.10113844491,9.005456744108344,0.7922227596618203,0.2981800792026505,0.0721947597899713
Q18726,3.3263317028085595,1487432.661,401748.2923660201,149.2294464285714,946529.0695129322,11.0,23959.85257142857,2307.4808,9.21426870386689,0.6911224079936722,0.2826073526034191,0.0657757047816996
Q18727,1.8026873165730326,1486754.46,24363.70459740157,112.67416666666668,28036.430167419683,12.0,15301.87714285714,2868.326,10.212905548699457,0.5138413106712194,0.3851653360553212,0.045499717421759
Q18728,1.2679545956263176,1379210.8669606256,1166.0253419650849,42.739070393018174,904.6256142801536,12.0,10380.388841927284,2478.011461879384,11.679347413171689,0.4493130079687952,0.4381643087821891,0.0327921476673845
Q18729,2.988888826460898,541600.0,3958500.33576136,119.54761904761904,1018913.1111111112,11.0,13083.142857142857,438.0,7.21549318927742,0.9522130970351192,0.1464907571843982,0.1512967970045442
Q18730,1.1166002545128957,446498.6,6541146.527777634,49.76206896551729,18263754.13388889,8.0,11141.57142857143,727.4,9.77103575664148,0.858338943918709,0.1223604863118974,0.0946211852973047
Q18731,1.3561018400148543,656808.2309555673,11973721.43681614,-128.46985967062915,37084949.35993032,8.0,15327.288945605584,1966.499702958694,9.894797371771563,0.6948730679308907,0.1441634842780098,0.0822908461328922
Q18732,3.190372127280706,484770.7908196025,1933041.586533181,79.12586093726449,845098.4171294577,11.0,7616.102276437363,1658.78828549902,9.9231514482403,0.4835455960255721,0.3525512505409915,0.0499733868649596
Q18733,2.419757766552485,156048.5,581911.8984978367,-57.444,52826.75,5.0,2561.671428571429,472.6,14.541817834415008,0.5395492079824146,0.0619515405713024,0.0349101645180992
Q18734,2.690049655303894,150434.7,121819.23982031974,17.602777777777778,289026.36571428576,13.0,3965.399999999999,270.1,7.0919381327988935,0.9748983892404244,0.149889155010281,0.1281974011762276
Q18735,2.999687393826001,216290.8,364240.5190565384,75.75853658536585,72158.49827500002,11.0,4117.400000000001,393.3,7.116217354448128,0.8105338780956941,0.1449725239142131,0.1411764650592436
Q18736,3.0026642847442213,312636.0628552814,708810.1543987321,91.19566231288556,248659.7078741917,11.0,5961.245173955753,1020.831954417769,5.536560975470563,0.6377894536355371,0.1807931171674515,0.1511256590507981
Q18737,3.269968600736614,813377.0,2145291.8314580247,131.51190476190476,1340388.8786157025,11.0,15648.6,2332.2,7.139256669394821,0.6590477337672901,0.1800020441353267,0.1440915553235638
Q18738,3.059701479134489,128623.49766700844,103047.99817684272,-2.03115772801778,51510.163560312736,11.0,2253.2457605368427,558.2843086281213,7.427058379262651,0.4893395070841229,0.2775701216425291,0.0944316736775147
Q18739,0.43617879511877355,703746.5999999999,82876.91227768602,113.86153846153849,97557.66982248526,11.0,15353.271428571428,3082.48,7.37443911016732,0.4928332990090738,0.1698272679946137,0.1599908660837761
Q18740,0.864493891668074,596903.8901797188,17366.389194335876,72.54547900778202,29063.517441945765,12.0,10404.913138964486,6342.829222696668,7.681350716227395,0.1740982345847269,0.1439852625970201,0.1018843381956442
Q18741,1.6603671187158338,264106.6560000001,7630.647743843139,25.87569999999999,18868.90145055041,11.0,5447.821714285715,261.3442,9.144804070653958,0.7767145271488329,0.0929013835003527,0.096484839975281
Q18742,2.1242229818543286,122022.0,69736.28969754254,26.6,4318.082644628099,11.0,2621.8571428571427,1583.9,5.130731013964517,0.1864246515133904,-0.0032136387721477,0.1839117621603384
Q18743,1.4622946991789088,197303.849,481964.8240387216,75.13285000000003,19281.344719471053,11.0,5527.411428571429,2043.318,5.3992612754857126,0.3840657589811656,0.0282554111759633,0.1835818667893821
Q18744,1.9662875774596908,495720.0,7890.309645800848,15.161290322580646,2371.428571428572,12.0,6234.285714285715,3914.0,8.359561023081078,0.1582711173154315,-0.0806759411499424,0.1035018056030789
Q18745,2.2742040998703863,120720.0,19896.061892481648,4.935483870967742,4028.426666666667,11.0,1965.142857142857,1003.6,4.339022630315113,0.2267579461420884,0.1373716375759141,0.1296639026434284
Q18746,1.9119426096595844,341546.44,12663.244409803929,32.80359999999999,30947.176952640013,11.0,7024.357142857143,411.642,9.004085915520552,0.7685406038424081,0.0945237183215016,0.0995322884198086
Q18747,2.339835979163644,297546.54000000004,9205.251966253369,28.794400000000007,21569.015504000014,11.0,5788.485714285714,333.324,9.184782126310784,0.7379023316239929,0.0911980153685813,0.1005504133269267
Q18748,1.2094322687532366,390993.4530679999,704951.1419122601,191.31610257894744,803301.1441749056,10.0,10872.482411428571,2217.7803000000004,6.776129811114076,0.5000883742070176,0.0441052576059916,0.1073740135653484
Q18749,1.9849700264701824,187568.87230600003,38815.75487464967,90.64111903448276,65515.88575488529,12.0,5062.966199714286,168.16039,6.587569389848599,0.7840329446785038,0.3099802304314056,0.0975643667115079
Q18750,2.6739596415043114,174440.7916487646,71358.25319355332,77.74142041397276,180720.7837739727,12.0,4554.213201664982,648.4,6.180504833530391,0.6922077302339323,0.2882162067012154,0.1214444125123719
Q18751,1.8427763306365363,96522.7673661494,21118.92723579334,50.698860289976366,47750.85350695843,12.0,2678.6343415068527,246.99,5.931443807496611,0.7452510967497848,0.3071458870218959,0.1230312369878036
Q18752,2.4908413489926873,167132.23313962726,15059.981677992828,7.380597766542154,13539.53295730242,12.0,2881.3297767829145,879.4542536795788,9.307092821473484,0.3181032190651939,-0.1588543515795786,0.104911554067498
Q18753,2.14851360801991,374314.402,1371155.2506334165,211.70915151515152,288001.8280563462,12.0,10671.430714285714,323.2226,6.49302243064153,1.0414793322376386,0.4344086968318861,0.133084195506269
Q18754,2.1131273886082815,110763.77949999998,4315.219802932895,47.49610294117648,4791.720611458397,12.0,2592.866585714285,117.7017,7.230256374814037,0.8294976524041302,0.4159277219965754,0.0925611748231245
Q18755,2.2686271847169683,148195.2197,8382.31040182505,75.83766060606061,12874.663299561658,12.0,3600.1526714285715,146.4197,7.010567754672334,0.8795643263597192,0.4270466964547141,0.103520722732309
Q18756,2.561639435277674,275853.10000000003,4465687.381227705,232.2652173913044,1539117.5007638894,11.0,11224.114285714286,388.76,6.060836528533679,1.2492308639832304,0.1620992448056229,0.1477673224772401
Q18757,1.1878059280723665,265203.60000000003,1174609.8454071484,113.09629629629627,346555.60372448986,12.0,7471.657142857141,916.5,6.890754456267329,0.7094611114394112,0.2922400819720818,0.0918506472045646
Q18758,2.430061402353026,521868.2,2199682.3733610823,177.225,1441105.7868639054,12.0,13220.328571428572,2216.08,6.848336764413485,0.619041269045392,0.3036381168688788,0.1008105221603621
Q18759,2.552106420280859,643091.4008976249,4661442.3380429065,192.2831318842464,2184069.7507758792,11.0,15988.258909887085,3443.155992488324,5.909865032597545,0.5375365853208312,0.1716405249890425,0.0952608693475704
Q18760,2.6599466056531043,518938.8704147663,86448.55999515123,116.46438708344284,147609.15493173964,11.0,12530.6902608428,4110.54245291533,6.774323809115009,0.4089101774715553,0.1538607038607274,0.0963922539224462
Q18761,0.4634376803613951,512685.71616702,15412.90173849194,112.40315443728576,16098.748602225092,12.0,10960.865849031174,5076.12175553992,6.39406842316878,0.2815149772696018,0.0756239371360745,0.1097196458397213
Q18762,0.18908756085596343,203835.46,20386.56877894736,262.19777777777773,9746.209668750143,1.0,9575.611428571428,5179.692,5.831611246639245,0.2449022129098559,-0.0778496156224666,0.1836765890260137
Q18763,3.6539494672502375,663320.0,401143.0050718513,15.444444444444445,19545.87654320988,16.0,6121.428571428572,1210.0,10.453353639765965,0.5546558825761223,0.4254746848627305,0.0664579903228057
Q18764,2.9219715830845945,417162.27,528964.6771606914,43.5895,658917.0978682102,11.0,7667.0,1143.3,8.549635250732084,0.6071790532054734,0.0545969889502209,0.1135259328561692
Q18765,3.1151558989325143,139046.413,229823.57337093187,23.50526829268293,103164.151591,12.0,3814.7285714285713,341.31,7.368066247080203,0.8290133113831081,-9.03416312894676e-05,0.0938294426476951
Q18766,1.5336903992272515,336200.0,1766786.772853186,-109.33333333333331,4675.0,11.0,8968.57142857143,5150.0,7.398939510663036,0.2044560306918313,-0.163655677175161,0.0914040021121771
Q18767,1.634282127957005,160342.49000000002,15687.10357863324,121.94722222222224,28979.494002469208,11.0,5197.075714285714,1922.01,5.710705774982487,0.3830407676797628,-0.238348861662046,0.189536745242188
Q18768,1.4330862728884735,154696.445091,11252.623618514544,92.09192294444443,14401.08241556742,11.0,5649.632931285714,1705.142678,6.258640610237504,0.4409909833154522,-0.1458397976604823,0.1484147714641614
Q18769,1.7676951216751817,80450.0,47446.60336011687,-7.6923076923076925,40220.40816326531,1.0,2040.0,1310.0,6.13469651605914,0.1529440500273985,-0.1734842883000056,0.0863356434646036
Q18770,0.679363721687324,419650.00000000006,209696.7324922837,383.7111111111111,256070.0269135793,11.0,17171.81428571429,3752.1,5.793415875284115,0.568976468889381,-0.1653340119436468,0.1741097439371073
Q18771,2.776070201500043,464060.9567927,707541.5160609371,67.6923076923077,516179.7190082645,12.0,9472.714285714286,1054.13655254,8.501937037377843,0.563565882637194,0.0914843825500074,0.0685867475814156
Q18772,2.631973961565801,686964.316867,1165358.212801878,284.84615384615387,3686448.686390532,11.0,21352.571428571428,635.63088206,6.274966303790911,0.8592059266867472,0.259120800946502,0.1058938663807935
Q18773,2.4900481895493862,136265.8606696,10517.533339872372,24.390476190476186,3429.453877551016,12.0,2254.9,507.5397047400001,8.514759606014715,0.4260433989903999,0.1769428666284995,0.0992451005533622
Q18774,3.0100690502820986,164510.91546615228,17438.310128911664,27.52332450875464,34375.498617931495,11.0,3040.82849226871,665.4020423289635,7.95705111133741,0.4487348556176049,0.2746249797734515,0.0842998661503839
Q18775,2.591369293010621,104699.835633,15139.211740082175,50.2642857142857,30677.019289940847,11.0,2799.7571428571428,164.32950208000003,6.712008575959122,0.7546763408495104,0.3119339065220883,0.113147499688225
Q18776,2.5215390608625547,84780.6135443,8297.940628569884,42.86785714285714,18531.555822222235,12.0,2099.214285714286,105.2866815,7.091738083338317,0.7502243037745266,0.3442544411801599,0.10409601028043
Q18777,2.9682604254258407,89860.1649908,9915.754295553324,15.520833333333334,10770.152727272727,12.0,1585.3714285714284,415.02658832,8.37883006906717,0.3872481324463926,0.1691844054214964,0.0941749745350384
Q18778,0.49463559506105126,77145.92,1830.044682122449,-3.221874999999983,547.9815359375008,11.0,2021.3542857142857,761.584,7.292389347874317,0.2941870435190634,-0.1650595223823218,0.0815968195260168
Q18779,3.3569235167671,866623.7319788199,47129.47757141349,45.0293234158202,123087.1073357654,12.0,12000.0512958279,2176.51265913317,11.613366885362868,0.4472874764223251,0.1108676105483093,0.0482400556528233
Q18780,2.1155732426330838,187133.8,508854.5777566388,11.454545454545444,21749.144081632658,13.0,2507.971428571429,555.9200000000001,15.07344699020412,0.4395148282701357,-0.0116517694964546,0.0364184055578084
Q18781,2.585620012508894,833822.0,483011.34308937454,160.90975609756097,1515752.886167801,11.0,16017.628571428571,1598.6,7.704962240113345,0.7155402577517839,0.1914165640722926,0.1116479349610563
Q18782,3.124482117482718,180112.8,726189.4671553519,32.451282051282064,677913.5813999999,11.0,3776.3142857142857,178.72,7.81128578717901,0.798897026143836,0.2281484858419096,0.1572188244326751
Q18783,2.8942371717885162,944913.596097,2213280.284046449,86.32142857142857,3831349.531528698,12.0,17576.31057142857,3121.2589154,8.19963644527309,0.4650955989688699,0.2445127944739157,0.0547160528951026
Q18784,1.795940954818332,346405.20247499994,3608198.568656001,59.74105555555556,696992.75,10.0,7230.467571428571,1758.3214446,11.568653180973822,0.4524554883747393,0.1824264267094423,0.0423051106089471
Q18785,2.008123120906434,123746.5623033,85226.84219075381,-22.79473333333336,98323.68096458068,12.0,2250.928571428572,519.18379156,9.772833779254585,0.4053198621893775,0.2080420615697059,0.0438638413052497
Q18786,2.1188380808433767,534199.747636,1901948.025759388,-25.317843090909097,2232970.519225432,10.0,10227.551714285715,2551.6,8.201901428693882,0.4417196702640718,0.3478769024995733,0.0594686106718296
Q18787,2.3632588552141045,960992.73,20422.752388049164,102.83053571428572,47564.83983401916,12.0,15069.26285714286,732.642,9.347165157188504,0.7839593705882572,0.3010359965889954,0.0877268892277463
Q18788,2.0649062262021363,199805.2,519433.30758310255,-38.11724137931034,1221580.228163266,13.0,4432.571428571428,578.94,8.768162903141718,0.6248162812297803,0.1050715646026703,0.0517586751230603
Q18789,2.6413044438920807,385417.1,299170.83928819443,-10.445833333333402,127902.3457638888,11.0,5915.442857142857,1978.04,10.027845985462871,0.3353974819286063,-0.1206741329124947,0.0566378484179457
Q18790,3.020920460740049,225913.8,32167.727452520085,12.894444444444453,57308.52777777778,11.0,3852.142857142857,1188.21,7.0499594398619685,0.3954536779218056,0.1053248274236323,0.0659211630598071
Q18791,3.2358116215179233,133491.6,11719.235658559624,15.20354838709678,19309.198006228384,11.0,2015.3,889.475,6.943838602848259,0.2623975656951348,0.1031046837205664,0.0521766375169388
Q18792,2.803400005659821,117156.01841288312,10051.117416405696,11.986838434767623,13685.310909697157,13.0,1973.0118624507843,587.9311892072026,7.463505459545724,0.3852868009622144,-0.0203772225544363,0.0461303533097139
Q18793,2.872842334740348,103421.28,11246.669774903015,13.823333333333345,13737.680832132955,11.0,1786.36,573.315,6.985171874738431,0.3954827799030546,0.105531867061796,0.0571719998309577
Q18794,2.8354146803418145,923540.7202927228,745467.5770254434,145.11200077477469,615041.3678482923,11.0,19325.671280600225,3718.658069363708,6.938606786856845,0.5293947532964844,0.0034623955209595,0.0505059814346643
Q18795,1.9553408441348417,280867.4,4995909.986350616,361.9285714285714,2452102.197142856,2.0,9146.257142857145,1871.77,6.665457154511719,0.5676256148171944,-0.0295787648187117,0.1803385671516516
Q18796,1.8959390102175597,400114.426,2866.6441415848512,21.6047391304348,404.9730331624461,15.0,3752.000142857143,143.56820000000002,11.30220621902516,0.6665713403225338,0.5159179809742602,0.0249184936074405
Q18797,2.0211304683103193,1231803.051,12118.48548967134,42.147275362318815,12123.714614386916,15.0,11097.211857142858,776.4862,11.683968674648147,0.5942625222008066,0.4980230699565495,0.0234527515603158
Q18798,2.200688635953271,501761.76,642395.9296993056,-21.63149999999996,377358.9634555558,0.0,9979.875714285712,5151.334,6.007112821871951,0.1952834045363064,-0.1364750005277838,0.0696186278059895
Q18799,2.3619765918899014,371970.2,733852.2352634297,7.531250000000057,324068.3343209877,11.0,7937.071428571428,3257.3,7.624285288551898,0.3027603460354107,-0.03531263522169,0.0757260081333982
Q18800,3.676284399200175,1612471.2744496171,5315.663079200481,40.71111111110878,3775.148121093278,12.0,10370.4761904762,1920.0992463850407,12.680803606249164,0.4786555626411155,0.4738227125018764,0.0230795529026786
Q18801,2.734920410616037,958693.6,5753301.535495036,162.76818181818183,3814088.547045454,11.0,23926.728571428568,1472.14,6.409291141487497,0.906301924066144,0.0626563033549564,0.1243394700644174
Q18802,2.491109728589164,516860.09,297543.6893346939,130.71279069767442,921675.127599244,11.0,13072.961428571429,535.205,6.756084362104788,0.90380945072918,0.0783950510126402,0.1055774509233615
Q18803,3.0113095263152525,480019.09,278459.58021707524,100.6453488372093,911650.2562287332,11.0,12409.240000000002,642.1370000000001,6.507310341017831,0.8938611926120836,0.0540212309495795,0.108317482928122
Q18804,2.141579498580969,409103.0,2818295.7923875432,-18.923076923076923,1122012.204081633,0.0,13394.42857142857,4879.2,3.342858838810166,0.3621046041084361,-0.5718643698982537,0.324215113359977
Q18805,2.2678218306283955,133308.0092968,387239.6779089039,35.786964714285695,786938.7709890185,11.0,4041.984328571428,844.32484956,8.453267960730054,0.5252210342744388,0.0545693754759337,0.0986578103636983
Q18806,2.623373850277883,62282.6623084558,8981.9309046074,42.2672080853508,10802.171803370687,11.0,1826.3102390319857,309.1799883525844,6.495094521444916,0.6204908124371411,0.0731902528322165,0.2131582053782753
Q18807,1.8696360927970597,141957.0755075,435206.5959299008,103.2253281875,855225.8081071803,11.0,4356.787954857143,848.91041302,8.351289998855625,0.5511066820896235,0.0533926909846364,0.1068508600771078
Q18808,1.890084352428199,229968.155707,149484.1790689588,-5.282212882352911,40168.28638650004,11.0,4868.449428571427,1966.5172,8.319942668417475,0.2799988720517861,0.032612271648704,0.0878777836812295
Q18809,2.3715730083678777,72339.33803040002,16619.693618425033,32.995555555555555,7974.832905234367,11.0,1693.2207142857144,530.25367954,7.685162513119357,0.3822245384052791,0.0195292280351424,0.1242496667690933
Q18810,1.2226560722444073,54047.05,5985.330069896195,31.93647058823532,120.60366093749988,11.0,1585.4957142857145,565.813,5.810688698630022,0.3952844686113968,-0.1514675784846298,0.1398828686216259
Q18811,1.4333794499838814,134426.69999999998,14724.145913682274,47.44117647058823,5593.746938775495,0.0,3917.842857142857,1736.75,5.798170542297323,0.2854024297553507,-0.1421784898653555,0.1317034053107642
Q18812,1.1957503267081981,63442.0,9521.571138545954,81.83,12524.515555555554,10.0,2543.542857142857,662.62,5.2849995230722815,0.4216399476211825,-0.070120097570868,0.2974256270216208
Q18813,1.4941829377576397,138972.7,165360.0995839999,-30.88888888888889,85331.4223999999,0.0,4918.414285714286,2354.85,4.864361669394695,0.2488961970505838,-0.2102584179977928,0.1804880195835763
Q18814,1.7250871309616362,306360.0,2921763.1775147934,577.8,5058184.916666667,0.0,18413.85714285714,2352.4,3.816816912970188,0.7552326206077707,-0.0436321731002529,0.200133506893609
Q18815,3.3454284158012952,265956.0,1182.489474270439,3.046875,1260.2488888888888,13.0,1972.7142857142856,686.6,12.598364976827945,0.3407064586413952,0.2734578588615948,0.0477748763750708
Q18816,0.525929682890903,197830.0,181898.22485207103,41.81818181818182,3496.0,0.0,6662.857142857143,5091.0,3.888354621741127,0.0978485489471162,-0.0688720099725628,0.4741002691993378
Q18817,-0.0,162892.81000000003,1440.5632128544455,152.1227272727273,331.832224000012,0.0,6725.547142857143,3334.893,5.027434394199957,0.2641953999317148,-0.0669946997131657,0.203941222379248
Q18818,1.0441545589559846,205600.0,28295.659722222223,11.428571428571429,28900.0,0.0,6302.857142857143,5813.0,5.403219011497634,0.0337802246087684,-0.0180743918159956,0.3360502750737965
Q18819,1.0370607631098652,50982.36,1592.819234026465,37.56888888888888,1209.946275000004,0.0,1939.457142857143,1072.198,5.620099242313431,0.2167273562725928,-0.0175247012368702,0.1654914841324919
Q18820,2.143820207222807,343336.3552,121248.18620306338,3.918959459459456,184338.0443767992,12.0,4609.166157142858,1145.557,9.4930094697015,0.4178527539601418,0.1416197789227698,0.1235941307991755
Q18821,3.1483424252614816,416490.10049,119524.3494397342,104.660062,276031.5737970889,11.0,9135.471102857144,618.93269,7.676660233963714,0.8386465552697812,0.246876565186788,0.1140122006324311
Q18822,2.4451314456528976,310785.7879,193263.5389795712,87.74577000000002,391086.8029788034,11.0,6850.063585714285,304.0189,7.197617814237997,0.9616396805754654,0.2988670365189689,0.1174626554825477
